TRADEDATE,SBER_price,TATN_price,SBERP_price,PIKK_price,PLZL_price,AFKS_price,RUAL_price,GAZP_price,GMKN_price,MOEX_price,SBER_ret,TATN_ret,SBERP_ret,PIKK_ret,PLZL_ret,AFKS_ret,RUAL_ret,GAZP_ret,GMKN_ret,MOEX_ret
2023-02-02,159.45,326.6,158.07,619.6,9449.0,12.95,42.565,158.1,15164.0,107.97,0.0073283214353401,-0.0057838660578385,0.0099028878098643,-0.0043387433713641,-0.027880658436214,0.0168027638190952,-0.0019929660023446,-0.0001264862130028,-0.0061607025822519,0.0028794352591492
2023-02-03,161.26,323.9,160.44,617.0,9248.0,13.068,42.235,160.87,14990.0,107.63,0.011351520852932,-0.0082669932639315,0.0149933573733156,-0.0041962556488057,-0.0212720922848979,0.0091119691119692,-0.0077528485845177,0.0175205566097407,-0.0114745449749406,-0.003149022876725
2023-02-06,167.09,325.5,165.87,625.9,9342.0,13.592,41.455,160.14,14942.0,109.77,0.0361527967257844,0.0049397962334054,0.0338444278234855,0.0144246353322528,0.0101643598615916,0.0400979491888584,-0.0184680951817213,-0.0045378255734445,-0.0032021347565043,0.019882932267955
2023-02-07,165.39,323.8,164.15,623.0,9111.5,13.625,41.015,159.87,14960.0,109.1,-0.0101741576395955,-0.0052227342549923,-0.0103695665280038,-0.0046333280076689,-0.0246735174480838,0.0024278987639787,-0.0106139187070316,-0.0016860247283625,0.0012046580109756,-0.0061036713127448
2023-02-08,164.15,324.2,163.04,626.0,9218.5,13.322,41.31,158.18,14852.0,108.39,-0.0074974303162221,0.0012353304508956,-0.0067621078282059,0.0048154093097914,0.0117434011962904,-0.0222385321100918,0.0071924905522369,-0.0105710890098205,-0.0072192513368983,-0.0065077910174151
2023-02-09,165.31,324.4,164.38,622.9,9139.5,13.364,41.415,159.19,14918.0,108.1,0.0070667072799268,0.0006169031462059,0.0082188420019626,-0.0049520766773163,-0.0085697239247165,0.0031526797778111,0.002541757443718,0.0063851308635731,0.0044438459466737,-0.0026755235722852
2023-02-10,165.52,323.5,164.33,630.4,9123.5,13.412,41.43,158.68,14840.0,108.2,0.0012703405722582,-0.0027743526510479,-0.000304173257087,0.0120404559319313,-0.0017506428141583,0.0035917390002992,0.0003621876131836,-0.0032037188265594,-0.0052285829199624,0.0009250693802036
2023-02-13,164.32,325.3,163.46,632.9,9080.0,13.4,41.12,158.01,14892.0,108.49,-0.0072498791686805,0.0055641421947449,-0.0052942250349905,0.0039657360406091,-0.0047679070532142,-0.0008947211452431,-0.0074825006034274,-0.0042223342576255,0.0035040431266846,0.0026802218114601
2023-02-14,161.86,326.4,160.86,622.3,8931.5,13.155,40.27,156.52,14760.0,106.73,-0.0149707887049658,0.0033814940055332,-0.0159060320567722,-0.0167483014694265,-0.0163546255506608,-0.0182835820895522,-0.0206712062256807,-0.0094297829251311,-0.0088638195004029,-0.0162226933357911
2023-02-15,156.25,313.8,155.4,601.9,8375.0,12.587,38.23,153.09,14500.0,102.88,-0.0346595823551217,-0.0386029411764704,-0.0339425587467363,-0.0327816165836413,-0.0623075631192968,-0.0431774990497909,-0.0506580581077726,-0.0219141323792486,-0.0176151761517615,-0.0360723320528436
2023-02-16,158.22,315.6,157.25,602.2,8427.0,12.509,39.025,153.56,14398.0,104.22,0.0126079999999999,0.0057361376673039,0.0119047619047618,0.0004984216647285,0.0062089552238806,-0.0061968697862874,0.020795187025896,0.0030700894898425,-0.0070344827586207,0.0130248833592534
2023-02-17,159.73,316.6,157.97,602.5,8667.0,12.501,38.71,153.62,14478.0,107.12,0.0095436733661988,0.0031685678073509,0.0045786963434022,0.0004981733643307,0.0284798860804555,-0.0006395395315373,-0.0080717488789237,0.0003907267517582,0.0055563272676759,0.0278257532143542
2023-02-20,160.09,314.1,157.71,597.3,8922.5,12.702,39.54,153.24,14540.0,106.6,0.002253803293057,-0.0078963992419456,-0.0016458821295182,-0.0086307053941909,0.0294796353986384,0.0160787137029037,0.0214414879876001,-0.0024736362452805,0.0042823594419119,-0.0048543689320389
2023-02-21,164.15,315.8,162.44,619.4,8963.5,12.946,39.795,154.97,14710.0,109.27,0.0253607345867949,0.0054122890799108,0.0299917570223828,0.0369998325799432,0.0045951246847857,0.0192095732955439,0.0064491654021245,0.0112894805533803,0.0116918844566713,0.025046904315197
2023-02-22,163.37,313.4,161.75,615.3,8743.0,12.792,40.05,155.31,14474.0,108.6,-0.0047517514468473,-0.0075997466751109,-0.0042477222359024,-0.006619309008718,-0.024599765716517,-0.0118955661980534,0.0064078401809271,0.0021939730270374,-0.016043507817811,-0.0061316006223117
2023-02-24,164.3,312.6,163.06,617.6,8788.0,12.809,39.38,154.22,14390.0,110.49,0.0056925996204935,-0.0025526483726865,0.008098918083462,0.0037380139769218,0.0051469747226351,0.0013289555972482,-0.0167290886392008,-0.0070182216212736,-0.0058035097416055,0.0174033149171271
2023-02-27,169.95,316.1,167.67,616.8,8878.0,12.978,39.635,156.34,14578.0,115.41,0.0343883140596468,0.011196417146513,0.0282718017907517,-0.0012953367875648,0.010241238051889,0.013193848075572,0.0064753682072116,0.0137465957722733,0.0130646282140374,0.0445289166440401
2023-02-28,169.82,328.3,167.73,622.0,8788.5,13.0,39.765,157.66,14498.0,115.33,-0.0007649308620182,0.0385953812084782,0.0003578457684738,0.0084306095979247,-0.0100810993466997,0.0016951764524579,0.0032799293553678,0.00844313675323,-0.0054877212237618,-0.0006931808335499
2023-03-01,170.53,334.8,168.99,628.6,8939.0,13.235,41.17,164.5,14734.0,117.1,0.0041808974207986,0.0197989643618641,0.0075120729744233,0.0106109324758842,0.0171246515332537,0.0180769230769231,0.0353325789010436,0.043384498287454,0.0162781073251483,0.0153472643718026
2023-03-02,168.05,330.2,165.91,614.7,8836.0,12.966,40.725,160.9,14510.0,115.48,-0.0145428956781796,-0.0137395459976106,-0.0182259305284336,-0.0221126312440342,-0.0115225416713279,-0.0203248961088023,-0.0108088413893612,-0.021884498480243,-0.0152029319940274,-0.0138343296327924
2023-03-03,171.16,334.9,168.71,622.4,8956.0,13.248,41.295,162.27,14562.0,117.95,0.0185063969056826,0.0142337976983646,0.0168766198541379,0.0125264356596712,0.013580805794477,0.0217491901897268,0.0139963167587477,0.0085146053449347,0.0035837353549277,0.0213889851056459
2023-03-06,171.84,337.6,170.39,622.1,9003.5,13.361,41.345,163.35,14560.0,123.87,0.003972890862351,0.0080621080919678,0.0099579159504474,-0.000482005141388,0.0053037070120589,0.0085295893719807,0.001210800339024,0.0066555740432612,-0.00013734377146,0.0501907587961001
2023-03-07,174.01,336.0,172.5,624.0,8919.5,13.434,41.42,162.57,14676.0,123.23,0.0126280260707634,-0.004739336492891,0.0123833558307413,0.0030541713550875,-0.0093297051146776,0.0054636628994835,0.0018140041117427,-0.0047750229568411,0.0079670329670329,-0.0051667070315654
2023-03-09,172.55,335.2,171.47,628.0,8892.5,13.345,41.31,161.21,14586.0,123.24,-0.0083903223952644,-0.0023809523809523,-0.0059710144927536,0.0064102564102563,-0.0030270755087168,-0.0066249813905016,-0.002655721873491,-0.0083656271144736,-0.0061324611610793,8.114907084300071e-05
2023-03-10,172.53,333.3,171.9,621.0,8976.0,13.276,41.35,160.04,14576.0,117.0,-0.0001159084323385,-0.0056682577565632,0.0025077272992359,-0.0111464968152866,0.0093899353387685,-0.0051704758336456,0.0009682885499879,-0.0072576142919175,-0.0006855889208829,-0.050632911392405
2023-03-13,172.15,334.7,170.27,618.3,9395.0,13.317,41.095,159.03,14554.0,113.9,-0.0022025155045498,0.004200420042004,-0.0094822571262361,-0.0043478260869566,0.0466800356506238,0.0030882796022899,-0.0061668681983071,-0.0063109222694326,-0.001509330406147,-0.0264957264957264
2023-03-14,175.71,339.0,174.01,619.7,9239.5,13.324,41.01,161.0,14556.0,113.76,0.020679639848969,0.0128473259635495,0.0219651142303398,0.0022642730066311,-0.016551357104843,0.0005256439137943,-0.0020683781481932,0.0123875998239326,0.0001374192661811,-0.0012291483757682
2023-03-15,175.3,337.6,173.04,614.6,9268.5,13.153,40.12,159.68,14464.0,111.38,-0.0023333902452905,-0.0041297935103243,-0.0055743922763059,-0.0082297886073907,0.0031386979814924,-0.0128339837886519,-0.0217020238966105,-0.0081987577639751,-0.0063204176971695,-0.0209212376933897
2023-03-16,175.45,336.3,174.0,616.5,9220.0,13.183,39.88,159.71,14442.0,111.71,0.0008556759840272,-0.0038507109004739,0.0055478502080443,0.0030914415880247,-0.0052327776878675,0.0022808484756329,-0.0059820538384843,0.000187875751503,-0.001521017699115,0.0029628299515174
2023-03-17,193.59,347.8,193.2,626.2,9412.0,13.256,40.03,163.29,14560.0,112.89,0.1033912795668281,0.0341956586381206,0.1103448275862069,0.0157339821573399,0.0208242950108459,0.0055374345748313,0.0037612838515546,0.0224156283263414,0.0081706134884365,0.010563065079223
2023-03-20,203.73,355.0,203.85,630.5,9419.5,13.896,40.91,175.7,15044.0,113.88,0.0523787385712071,0.0207015526164462,0.0551242236024844,0.0068668157138294,0.000796855078623,0.048280024140012,0.0219835123657254,0.0759997550370505,0.0332417582417583,0.008769598724422
2023-03-21,203.32,350.8,203.4,641.8,9310.0,13.583,40.57,170.55,14864.0,112.72,-0.0020124674814705,-0.0118309859154929,-0.0022075055187636,0.0179222839016652,-0.0116248208503636,-0.022524467472654,-0.0083109264238571,-0.029311326124075,-0.0119649029513427,-0.0101861608710923
2023-03-22,202.89,350.4,203.23,640.2,9488.0,13.75,40.665,168.72,14970.0,113.04,-0.0021148927798544,-0.0011402508551882,-0.0008357915437562,-0.0024929884699281,0.0191192266380235,0.0122947802400059,0.0023416317475968,-0.0107299912049253,0.0071313240043056,0.0028388928317957
2023-03-23,202.58,344.6,203.13,647.0,9488.0,13.96,41.27,168.84,14932.0,112.26,-0.0015279215338359,-0.0165525114155249,-0.0004920533385818,0.0106216807247734,0.0,0.0152727272727273,0.0148776589204475,0.0007112375533429,-0.0025384101536406,-0.0069002123142251
2023-03-24,203.57,349.3,203.68,642.3,9475.0,14.327,41.4,169.03,15080.0,112.68,0.0048869582387203,0.0136390017411491,0.0027076256584452,-0.0072642967542504,-0.0013701517706576,0.0262893982808021,0.0031499878846619,0.0011253257521914,0.009911599249933,0.0037413148049172
2023-03-27,211.84,363.4,211.94,656.9,9408.5,14.508,41.395,172.33,15184.0,112.89,0.0406248464901508,0.0403664471800744,0.040553809897879,0.0227308111474389,-0.007018469656992,0.0126334892161652,-0.0001207729468597,0.0195231615689523,0.0068965517241379,0.0018636847710329
2023-03-28,214.03,367.1,213.9,649.1,9449.0,14.391,41.115,171.07,15186.0,112.47,0.0103379909365559,0.0101816180517337,0.0092479003491554,-0.0118739534175672,0.0043046181644257,-0.0080645161290322,-0.0067641019446793,-0.0073115534149598,0.0001317175974711,-0.003720435822482
2023-03-29,217.99,367.8,217.67,659.5,9427.5,14.634,41.03,170.95,15084.0,112.5,0.018502079147783,0.0019068373740125,0.0176250584385226,0.0160221845632413,-0.0022753730553497,0.0168855534709193,-0.0020673720053508,-0.0007014672356345,-0.0067167127617542,0.0002667377967457
2023-03-30,216.87,375.2,216.8,664.1,9454.0,14.544,40.94,171.71,15024.0,112.41,-0.0051378503601082,0.0201196302338226,-0.0039968760049615,0.0069749810462471,0.0028109254839565,-0.006150061500615,-0.0021935169388253,0.0044457443696988,-0.0039777247414478,-0.0008
2023-03-31,216.6,373.7,215.84,654.7,9441.5,14.787,40.4,169.83,15010.0,112.55,-0.0012449854751694,-0.0039978678038379,-0.0044280442804428,-0.0141544948049991,-0.0013221916649037,0.0167079207920792,-0.0131900341963849,-0.0109486925630423,-0.0009318423855164,0.0012454407970821
2023-04-03,216.09,386.8,215.02,662.5,9600.0,14.787,40.33,170.38,15084.0,113.86,-0.002354570637119,0.035054856837035,-0.0037991104521867,0.0119138536734382,0.0167875867182121,0.0,-0.0017326732673267,0.0032385326502972,0.0049300466355763,0.0116392714349178
2023-04-04,214.83,382.7,214.36,653.0,9725.0,14.741,40.415,172.55,15214.0,112.77,-0.0058309037900874,-0.0105997931747673,-0.0030694819086596,-0.0143396226415094,0.0130208333333332,-0.0031108406032326,0.0021076121993552,0.0127362366474939,0.0086184036064704,-0.0095731600210785
2023-04-05,216.15,387.3,215.6,653.5,9699.0,14.741,40.31,173.86,15200.0,112.58,0.0061443932411673,0.0120198588973086,0.0057846613174099,0.0007656967840734,-0.0026735218508997,0.0,-0.0025980452802176,0.0075920023181685,-0.0009202050742737,-0.0016848452602642
2023-04-06,214.25,389.5,214.21,656.4,9589.5,14.644,41.155,171.6,15380.0,112.07,-0.0087901919962989,0.00568035114898,-0.006447124304267,0.0044376434583013,-0.0112898236931642,-0.0065802862763719,0.0209625403125774,-0.0129989646842287,0.0118421052631578,-0.0045301119204121
2023-04-07,216.27,396.2,215.95,659.1,9600.0,14.778,41.1,173.09,15430.0,112.27,0.0094282380396732,0.0172015404364569,0.0081228700807618,0.0041133455210238,0.0010949475989363,0.0091505053264135,-0.0013364111286598,0.0086829836829838,0.0032509752925877,0.0017845989113947
2023-04-10,222.21,402.8,221.13,665.1,9666.5,15.137,41.99,174.54,15500.0,112.14,0.0274656679151061,0.01665825340737,0.0239870340356564,0.0091033227127901,0.0069270833333332,0.0242928677764244,0.0216545012165449,0.0083771448379454,0.0045366169799092,-0.0011579228645229
2023-04-11,218.6,393.8,218.36,664.0,9619.0,14.676,42.0,177.18,15360.0,111.11,-0.0162458935241438,-0.022343594836147,-0.0125265680821236,-0.001653886633589,-0.0049138778254796,-0.0304551760586642,0.0002381519409382,0.015125472671021,-0.0090322580645161,-0.0091849473871945
2023-04-12,219.22,395.4,218.95,662.6,9673.0,14.623,42.045,178.75,15404.0,110.8,0.0028362305580968,0.004062976130015,0.0027019600659459,-0.0021084337349397,0.0056138891776691,-0.0036113382393022,0.0010714285714286,0.0088610452647024,0.0028645833333333,-0.002790027900279
2023-04-13,219.85,394.5,219.38,654.8,9883.0,14.518,42.035,178.73,15404.0,110.65,0.0028738253808959,-0.0022761760242792,0.0019639187029001,-0.0117718080289768,0.0217099141941485,-0.0071804691239826,-0.0002378404090855,-0.0001118881118881,0.0,-0.0013537906137183
2023-04-14,221.87,394.4,221.4,654.6,9835.0,14.798,42.37,179.5,15786.0,111.81,0.0091880827837163,-0.0002534854245881,0.009207767344334,-0.0003054367745876,-0.0048568248507537,0.0192864030858244,0.0079695491852027,0.004308174341185,0.0247987535705012,0.0104835065521915
2023-04-17,228.1,399.3,227.82,657.9,10354.0,15.025,42.525,181.99,15900.0,112.04,0.0280795060170369,0.012423935091278,0.0289972899728996,0.0050412465627862,0.0527707168276563,0.0153399107987566,0.0036582487609158,0.0138718662952646,0.0072215887495248,0.0020570610857706
2023-04-18,232.66,400.2,232.51,660.4,10421.5,15.047,43.89,184.39,15908.0,112.17,0.0199912319158264,0.0022539444027047,0.0205864278816609,0.003799969600243,0.0065192196252656,0.0014642262895174,0.0320987654320987,0.0131875377768007,0.0005031446540879,0.0011602998928954
2023-04-19,232.95,396.4,233.29,658.7,10197.5,14.912,43.16,182.01,15918.0,110.9,0.0012464540531247,-0.0094952523738131,0.0033546944217452,-0.0025741974560871,-0.0214940267715779,-0.0089718880840033,-0.0166324903167008,-0.0129074244807202,0.0006286145335681,-0.0113221003833466
2023-04-20,236.28,407.3,236.35,659.3,10411.0,14.827,42.975,181.74,15802.0,110.86,0.0142949130714746,0.0274974772956611,0.0131167216768828,0.0009108850766659,0.020936504045109,-0.0057001072961373,-0.0042863762743279,-0.0014834349761001,-0.0072873476567407,-0.000360685302074
2023-04-21,235.17,406.3,235.47,659.3,10382.5,14.911,43.06,181.72,15798.0,110.97,-0.0046978161503301,-0.0024551927326295,-0.0037232917283689,0.0,-0.0027374891941216,0.005665340257638,0.001977894124491,-0.0001100473203478,-0.0002531325148715,0.0009922424679775
2023-04-24,235.1,411.7,235.28,677.9,10540.0,14.889,43.055,181.56,15700.0,110.81,-0.0002976570140749,0.0132906719173024,-0.0008068968446086,0.0282117397239496,0.0151697568023114,-0.0014754208302595,-0.0001161170459823,-0.0008804754567466,-0.0062033168755538,-0.0014418311255294
2023-04-25,235.3,408.8,235.13,713.4,10543.0,15.615,42.09,178.93,15538.0,110.74,0.0008507018290089,-0.0070439640514937,-0.0006375382522951,0.0523676058415696,0.0002846299810246,0.0487608301430586,-0.0224131924282893,-0.0144855695087022,-0.0103184713375795,-0.0006317119393557
2023-04-26,235.21,407.4,235.22,702.7,10543.0,15.476,41.64,178.38,15330.0,111.09,-0.000382490437739,-0.0034246575342467,0.0003827669799685,-0.0149985982618445,0.0,-0.008901697086135,-0.0106913756236636,-0.0030738277538703,-0.0133865362337495,0.0031605562579015
2023-04-27,240.38,411.8,239.51,693.4,10586.0,15.862,41.485,183.95,15370.0,110.68,0.0219803579779771,0.0108001963672068,0.0182382450471898,-0.0132346662871781,0.0040785355211989,0.0249418454380976,-0.0037223823246878,0.0312254737078148,0.0026092628832354,-0.0036907012332343
2023-04-28,240.38,404.0,239.39,688.9,10404.0,15.791,40.865,181.13,14572.0,110.04,0.0,-0.0189412336085478,-0.0005010229217986,-0.0064897605999423,-0.0171925184205554,-0.004476106417854,-0.0149451609015306,-0.0153302527860831,-0.0519193233571892,-0.0057824358511022
2023-05-02,242.62,397.1,242.46,667.8,10460.0,15.411,40.14,177.97,14542.0,108.37,0.0093185789167151,-0.0170792079207919,0.0128242616650655,-0.0306285382493831,0.0053825451749327,-0.0240643404470901,-0.0177413434479383,-0.0174460332357975,-0.0020587427944002,-0.0151762995274445
2023-05-03,235.77,381.8,235.9,657.5,10319.5,14.751,39.825,172.87,14440.0,106.72,-0.0282334514879234,-0.0385293376983127,-0.0270560092386372,-0.0154237795747228,-0.0134321223709369,-0.0428265524625267,-0.0078475336322869,-0.0286565151430016,-0.0070141658643927,-0.0152256159453724
2023-05-04,238.89,388.0,238.45,664.2,10575.0,15.003,40.2,173.66,14470.0,109.22,0.0132332357806335,0.0162388685175485,0.0108096651123357,0.010190114068441,0.024758951499588,0.0170835875533863,0.0094161958568739,0.00456990802337,0.0020775623268698,0.0234257871064467
2023-05-05,237.7,383.0,236.8,645.4,10474.0,14.832,40.085,172.09,14352.0,109.65,-0.0049813721796643,-0.0128865979381442,-0.0069196896624029,-0.0283047274917194,-0.0095508274231678,-0.0113977204559088,-0.0028606965174129,-0.0090406541517907,-0.0081548030407739,0.0039370078740157
2023-05-08,238.27,391.9,235.97,641.5,10507.0,14.746,39.75,170.84,14218.0,108.0,0.0023979806478755,0.0232375979112271,-0.0035050675675676,-0.0060427641772543,0.0031506587741072,-0.0057982740021574,-0.0083572408631658,-0.0072636411180196,-0.0093366778149386,-0.015047879616963
2023-05-10,227.06,402.4,226.21,659.4,10742.5,15.382,40.745,175.53,14604.0,110.67,-0.0470474671591052,0.0267925491196734,-0.0413611899817772,0.0279033515198752,0.022413629009232,0.0431303404313032,0.0250314465408805,0.0274525872161086,0.0271486847657898,0.0247222222222223
2023-05-11,229.32,398.7,226.55,671.9,10439.5,15.1,40.56,174.13,14476.0,109.55,0.0099533163040606,-0.0091948310139164,0.0015030281596746,0.0189566272368819,-0.0282057249243657,-0.018333116629827,-0.0045404344091298,-0.0079758445849712,-0.0087647219939742,-0.0101201771030993
2023-05-12,229.29,400.7,226.68,666.7,10454.0,15.266,40.39,173.95,14544.0,109.17,-0.000130821559393,0.0050163029847003,0.0005738247627455,-0.0077392469117427,0.0013889554097419,0.0109933774834436,-0.0041913214990138,-0.0010337104462183,0.0046974302293452,-0.0034687357371062
2023-05-15,231.7,406.0,228.45,682.0,10510.5,15.74,41.21,179.04,14768.0,110.63,0.0105107069649788,0.0132268530072374,0.0078083642138697,0.022948852557372,0.0054046298067724,0.0310493908030917,0.0203020549640999,0.0292612819775797,0.0154015401540152,0.0133736374461848
2023-05-16,230.62,406.8,228.52,676.9,10512.5,15.59,41.14,177.05,14762.0,111.99,-0.0046611998273629,0.0019704433497538,0.0003064127817904,-0.0074780058651027,0.0001902859045717,-0.0095298602287167,-0.0016986168405727,-0.0111148346738157,-0.000406283856988,0.0122932296845339
2023-05-17,230.55,405.4,228.29,680.9,10448.0,15.932,41.04,176.3,14778.0,112.52,-0.0003035296158182,-0.0034414945919371,-0.0010064764572029,0.0059092923622396,-0.0061355529131985,0.0219371391917897,-0.0024307243558581,-0.0042360914995763,0.0010838639750712,0.0047325654076257
2023-05-18,231.7,411.7,229.04,695.9,10337.5,16.425,41.08,175.26,14736.0,112.44,0.0049880720017347,0.0155402072027628,0.0032852950194928,0.0220296666177117,-0.0105761868300152,0.0309440120512176,0.0009746588693957,-0.0058990357345435,-0.0028420625253755,-0.0007109847138286
2023-05-19,231.27,410.3,228.56,689.0,10175.0,15.902,40.23,174.43,14730.0,113.82,-0.0018558480794129,-0.0034005343696865,-0.0020957038071952,-0.009915217703693,-0.0157194679564691,-0.0318417047184171,-0.0206913339824732,-0.0047358210658449,-0.0004071661237784,0.0122732123799358
2023-05-22,231.0,416.5,228.32,691.0,9954.0,15.717,40.025,172.47,14602.0,115.17,-0.0011674665974834,0.0151108944674627,-0.0010500525026251,0.0029027576197386,-0.0217199017199016,-0.0116337567601558,-0.0050956997265722,-0.0112365992088517,-0.0086897488119483,0.0118608328940432
2023-05-23,236.43,427.3,232.04,679.6,10053.0,15.745,40.09,166.59,14648.0,114.02,0.0235064935064934,0.0259303721488595,0.0162929222144359,-0.0164978292329955,0.0099457504520794,0.0017815104663738,0.0016239850093693,-0.0340928857192555,0.0031502533899465,-0.0099852392116003
2023-05-24,246.06,429.4,241.1,681.1,10128.0,15.707,39.725,162.96,14696.0,113.3,0.0407308717167871,0.0049145799204304,0.0390449922427167,0.0022071806945263,0.007460459564309,-0.0024134645919338,-0.0091045148416064,-0.0217900234107689,0.0032768978700163,-0.0063146816348008
2023-05-25,243.76,426.4,239.36,678.2,10054.0,15.698,39.17,162.3,14562.0,113.53,-0.0093473136633341,-0.0069864927806241,-0.0072169224388219,-0.0042578182352077,-0.0073064770932069,-0.0005729929330872,-0.0139710509754562,-0.0040500736377024,-0.0091181273816004,0.0020300088261253
2023-05-26,248.1,429.5,243.0,689.8,10201.5,15.774,39.31,164.48,14670.0,114.3,0.0178043977682966,0.0072701688555347,0.0152072192513368,0.0171040990858153,0.0146707777998806,0.0048413810676517,0.0035741639009445,0.0134319162045593,0.0074165636588381,0.006782348277988
2023-05-29,251.18,441.7,246.91,709.6,10773.0,16.02,39.635,163.6,14654.0,115.61,0.0124143490528012,0.0284051222351571,0.0160905349794238,0.0287039721658453,0.0560211733568591,0.0155952833777102,0.0082676163825996,-0.0053501945525291,-0.0010906612133606,0.0114610673665791
2023-05-30,244.65,438.9,241.26,707.4,10512.0,15.874,39.285,161.9,14574.0,114.41,-0.0259972927780873,-0.0063391442155309,-0.0228828318010611,-0.0031003382187148,-0.0242272347535505,-0.0091136079900123,-0.0088305790336823,-0.0103911980440096,-0.0054592602702333,-0.0103797249372892
2023-05-31,246.17,443.2,241.13,711.6,10594.0,15.883,39.095,162.94,14580.0,116.32,0.0062129572859186,0.0097972203235361,-0.0005388377683825,0.0059372349448685,0.007800608828006,0.0005669648481794,-0.0048364515718467,0.0064237183446571,0.0004116920543433,0.0166943448999212
2023-06-01,241.66,450.3,238.47,691.1,10622.5,15.708,39.28,161.55,14576.0,115.59,-0.0183206727058536,0.0160198555956678,-0.0110313938539376,-0.0288083192804946,0.0026902020011327,-0.0110180696342,0.0047320629236475,-0.0085307475144223,-0.0002743484224965,-0.0062757909215954
2023-06-02,243.95,463.7,240.95,706.0,10550.0,15.792,39.485,162.58,14782.0,120.88,0.0094761234792684,0.0297579391516766,0.010399630980836,0.0215598321516423,-0.006825135325959,0.0053475935828877,0.0052189409368634,0.0063757350665427,0.0141328210757409,0.0457652046024741
2023-06-05,237.12,475.0,236.37,708.5,10182.0,15.683,39.155,162.47,14764.0,119.98,-0.0279975404796064,0.0243692042268708,-0.0190080929653454,0.0035410764872521,-0.0348815165876776,-0.006902228976697,-0.0083576041534759,-0.0006765899864682,-0.0012176971992964,-0.0074454003970879
2023-06-06,240.91,473.0,238.58,709.8,10287.5,15.654,38.695,163.16,14644.0,121.53,0.0159834682860997,-0.0042105263157894,0.009349748276008,0.001834862385321,0.0103614221174621,-0.0018491360071415,-0.0117481803090282,0.0042469378962268,-0.0081278786236792,0.0129188198033005
2023-06-07,241.25,470.7,238.18,707.2,10315.0,15.63,38.37,164.65,14628.0,122.45,0.0014113154289983,-0.0048625792811839,-0.0016765864699471,-0.0036630036630035,0.0026731470230862,-0.0015331544653123,-0.0083990179609769,0.0091321402304487,-0.001092597650915,0.0075701472887352
2023-06-08,241.77,470.9,238.76,713.0,10337.0,15.924,38.54,166.18,14738.0,123.0,0.0021554404145078,0.000424899086467,0.0024351330926188,0.0082013574660633,0.0021328162869607,0.0188099808061419,0.0044305446963774,0.0092924385059216,0.0075198249931638,0.0044916292364229
2023-06-09,240.4,472.4,238.49,709.6,10313.0,15.911,38.55,165.58,14840.0,126.2,-0.0056665425817926,0.0031853896793374,-0.0011308426872171,-0.0047685834502103,-0.0023217567959755,-0.000816377794524,0.0002594706798131,-0.003610542784932,0.0069208847876238,0.0260162601626017
2023-06-13,244.33,481.0,241.77,728.1,10358.0,16.194,38.82,168.43,15094.0,126.88,0.0163477537437604,0.0182049110922946,0.0137531971990438,0.0260710259301013,0.0043634248036459,0.0177864370561247,0.0070038910505836,0.0172122236985143,0.0171159029649594,0.0053882725832012
2023-06-14,244.6,488.1,241.56,736.9,10395.0,16.48,38.61,167.88,15052.0,128.3,0.0011050628248678,0.0147609147609149,-0.000868594118377,0.0120862518884767,0.0035721181695307,0.0176608620476721,-0.0054095826893354,-0.0032654515228879,-0.0027825626076586,0.0111916771752837
2023-06-15,245.18,515.0,242.9,750.3,10450.0,16.76,39.855,171.86,15286.0,124.26,0.0023712183156174,0.0551116574472443,0.0055472760390793,0.0181842855204232,0.0052910052910053,0.016990291262136,0.0322455322455321,0.0237074100548011,0.0155461068296571,-0.0314886983632112
2023-06-16,243.87,511.7,241.79,739.2,10671.0,16.564,40.59,169.87,15362.0,124.06,-0.0053430132963536,-0.0064077669902913,-0.0045697818032112,-0.014794082367053,0.0211483253588515,-0.0116945107398569,0.0184418517124578,-0.0115791923658792,0.0049718696846787,-0.0016095284081764
2023-06-19,242.28,503.6,240.02,760.5,10649.0,16.807,40.705,170.19,15510.0,123.53,-0.0065198671423299,-0.0158295876490129,-0.007320402001737,0.0288149350649349,-0.0020616624496297,0.014670369475972,0.0028332101502832,0.0018837934891386,0.009634162218461,-0.0042721263904562
2023-06-20,241.74,503.6,239.24,779.1,10980.0,17.057,40.505,169.64,15332.0,123.76,-0.0022288261515601,0.0,-0.0032497291892342,0.0244575936883628,0.0310827307728425,0.0148747545665497,-0.0049134013020512,-0.0032316822374993,-0.0114764667956157,0.0018618958957339
2023-06-21,242.2,503.3,239.22,773.4,11273.0,17.4,40.49,170.2,15306.0,124.46,0.0019028708529824,-0.0005957108816521,-8.359806052504748e-05,-0.0073161340007701,0.0266848816029143,0.0201090461394148,-0.0003703246512776,0.0033011082291911,-0.0016957996347508,0.005656108597285
2023-06-22,240.66,504.3,238.01,770.5,11151.5,17.071,39.9,168.41,15178.0,123.1,-0.0063583815028901,0.0019868865487779,-0.0050581055095728,-0.0037496767520041,-0.0107779650492326,-0.0189080459770113,-0.014571499135589,-0.0105170387779083,-0.0083627335685352,-0.0109272055278804
2023-06-23,235.67,494.6,233.81,749.0,10845.5,16.75,39.075,165.8,14988.0,120.72,-0.0207346463890967,-0.0192345825897283,-0.0176463173816225,-0.0279039584685268,-0.027440254674259,-0.0188038193427451,-0.0206766917293231,-0.0154978920491656,-0.0125181183291606,-0.0193338748984565
