TRADEDATE,AFKS,AFLT,ALRS,CHMF,GAZP,GMKN,HYDR,IRAO,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR,YNDX
2017-01-16,24.25,159.01,101.0,951.7,155.81,9761.0,0.9839,3.945,34.495,9830.0,133.0,263.35,113.0,741.1,2758.0,288.4,4607.0,670.5,392.2,84.95,27.93,164.66,122.76,31.355,31.9,427.25,236.0,222500.0,0.06941,1305.0
2017-01-17,24.085,158.63,99.3,949.4,153.65,9615.0,0.974,3.89,34.65,9825.0,129.8,265.0,112.5,736.8,2735.0,288.0,4642.0,688.5,391.7,84.59,28.14,165.98,122.64,31.205,32.1,423.05,234.5,217500.0,0.06921,1303.0
2017-01-18,24.03,163.54,100.85,940.0,152.86,9549.0,1.049,3.912,33.9,9695.0,131.5,263.6,113.6,732.6,2756.0,288.3,4590.0,689.5,387.0,84.36,28.65,165.24,124.0,31.12,31.9,420.0,231.5,208100.0,0.06861,1299.0
2017-01-19,24.94,160.85,100.45,933.4,150.85,9590.0,1.0965,3.8005,34.08,9800.0,131.68,268.0,112.1,720.2,2721.0,275.0,4600.0,680.5,380.75,84.5,29.67,166.3,124.99,31.425,32.18,412.15,225.0,202850.0,0.06869,1307.0
2017-01-20,25.125,160.5,99.7,912.7,149.7,9360.0,1.0866,3.747,34.3,9730.0,130.75,272.9,110.0,723.3,2759.0,273.0,4613.0,682.0,387.5,84.36,29.27,167.49,126.48,31.7,32.635,411.15,221.5,203700.0,0.06843,1315.0
2017-01-23,24.835,160.2,102.0,901.5,148.1,9424.0,1.0615,3.845,34.75,9694.0,130.4,267.7,109.01,704.5,2736.0,281.5,4601.0,692.5,390.2,84.88,29.27,166.75,124.78,31.235,32.4,401.8,217.2,194700.0,0.06868,1295.0
2017-01-24,24.935,161.4,104.81,927.3,150.15,9486.0,1.0289,3.89,34.665,9690.0,131.61,265.7,112.5,740.9,2767.0,284.2,4599.0,708.0,388.15,84.0,30.8,170.25,127.7,31.38,32.8,411.7,219.6,202600.0,0.0685,1349.0
2017-01-25,24.71,166.71,103.7,934.7,147.65,9535.0,1.0301,3.9585,36.0,9625.0,131.86,268.0,112.56,751.7,2819.0,284.8,4590.0,699.0,383.7,82.31,31.61,170.26,127.45,31.79,32.71,409.8,218.8,209850.0,0.0685,1381.0
2017-01-26,24.835,165.5,104.62,980.0,150.49,9790.0,1.042,3.946,37.37,10020.0,136.42,277.5,116.4,769.0,2799.0,286.4,4620.0,667.0,389.0,83.24,34.39,173.79,129.94,32.695,33.81,429.95,227.0,207000.0,0.06909,1411.0
2017-01-27,24.745,168.5,107.52,993.7,154.09,9792.0,1.0585,3.9505,37.68,9900.0,138.5,277.05,116.8,780.0,2860.0,286.6,4609.0,667.0,402.0,83.86,34.38,178.92,131.9,32.525,33.255,435.0,228.4,211200.0,0.0697,1418.5
2017-01-30,24.4,170.9,107.49,964.4,150.8,9772.0,1.0546,4.06,38.0,9625.0,136.0,276.35,116.11,772.8,2863.0,286.6,4606.0,674.5,399.0,83.5,34.7,174.6,130.01,32.23,33.6,421.0,227.0,210700.0,0.0694,1370.0
2017-01-31,23.905,174.17,105.7,950.0,149.8,9629.0,1.0337,4.0735,39.345,9650.0,134.2,275.7,118.05,759.8,2849.0,285.9,4648.0,692.0,400.6,83.49,35.86,172.2,128.6,32.35,34.35,406.7,225.5,204250.0,0.06897,1379.0
2017-02-01,23.995,175.0,105.44,974.8,149.65,9848.0,1.0573,4.07,40.7,9700.0,134.8,279.0,120.09,764.8,2850.0,285.8,4586.0,707.0,401.5,84.37,35.31,173.9,129.42,32.3,34.845,408.8,227.0,210550.0,0.06947,1384.0
2017-02-02,23.695,176.9,103.86,952.0,148.8,10255.0,1.059,4.025,41.27,9495.0,134.17,272.7,119.66,746.0,2892.0,283.5,4575.0,702.0,397.3,83.98,37.2,172.83,128.8,31.975,34.5,404.9,227.3,206000.0,0.06909,1370.0
2017-02-03,24.19,178.5,104.85,932.6,149.35,10089.0,1.0878,4.01,42.605,9580.0,135.79,274.35,119.19,763.3,2835.0,282.0,4564.0,693.0,397.85,84.5,35.13,173.8,130.0,32.665,35.38,404.4,228.0,203600.0,0.06929,1387.0
2017-02-06,23.43,179.0,104.2,955.9,148.5,9922.0,1.1,3.96,41.9,9640.0,135.1,271.9,118.25,759.8,2756.0,283.8,4495.0,696.5,394.0,83.86,33.95,172.87,130.46,32.57,35.19,401.95,227.4,199000.0,0.06868,1357.5
2017-02-07,24.19,173.5,105.59,940.6,148.7,10136.0,1.092,3.9555,40.95,9550.0,133.69,275.9,118.05,761.1,2760.0,285.2,4449.0,709.0,389.7,84.71,33.89,173.47,130.68,32.75,35.4,399.0,226.6,201500.0,0.06879,1382.0
2017-02-08,24.185,172.0,104.8,932.0,145.2,10135.0,1.0802,3.9995,41.35,9577.0,131.55,271.1,121.26,755.0,2700.0,286.0,4501.0,728.0,378.05,84.75,33.01,171.2,128.84,32.675,35.105,406.0,227.6,187400.0,0.0687,1350.0
2017-02-09,24.2,178.5,103.88,906.1,142.11,9999.0,1.08,3.9595,42.0,9862.0,131.67,272.2,121.7,735.2,2522.0,290.5,4481.0,716.5,379.8,85.3,32.18,168.8,128.4,32.525,35.65,398.95,227.3,189100.0,0.0687,1356.5
2017-02-10,23.8,179.5,103.5,909.8,140.5,10072.0,1.0838,3.99,40.8,10002.0,130.79,272.1,121.29,744.2,2546.0,294.2,4470.0,722.0,377.6,85.05,31.71,165.5,127.41,32.19,34.7,398.3,224.8,189100.0,0.06843,1345.0
2017-02-13,23.78,177.4,101.5,924.9,141.2,9890.0,1.0921,4.0195,41.69,10078.0,129.48,270.75,121.75,756.5,2530.0,295.0,4445.0,710.0,379.0,85.21,30.85,164.7,127.98,31.83,34.06,395.45,221.4,186400.0,0.06816,1335.0
2017-02-14,23.675,175.2,99.3,907.8,140.62,9740.0,1.0835,3.932,41.1,10030.0,127.4,267.6,121.15,747.0,2480.0,290.5,4450.0,698.0,369.85,84.6,31.05,162.7,125.44,31.995,34.0,385.2,222.0,190750.0,0.06788,1312.0
2017-02-15,23.07,172.85,98.94,908.5,139.72,9940.0,1.0594,3.8165,41.32,10000.0,127.81,273.45,121.68,750.0,2514.0,291.3,4447.0,696.5,360.0,82.4,31.6,163.5,125.45,31.995,34.55,377.5,222.4,190500.0,0.06777,1316.0
2017-02-16,22.77,171.2,101.4,899.9,139.16,9957.0,1.058,3.92,41.12,9930.0,127.0,277.45,122.24,756.1,2540.0,292.5,4450.0,696.0,362.0,81.75,31.7,166.49,125.47,32.195,35.115,380.5,221.5,190800.0,0.06799,1401.0
2017-02-17,22.515,173.1,99.0,882.9,138.12,9720.0,1.071,3.873,40.2,9700.0,126.5,277.5,122.99,759.5,2548.0,290.0,4450.0,715.0,354.0,80.0,31.4,165.49,124.45,31.61,34.87,367.1,222.0,188750.0,0.06793,1425.0
2017-02-20,23.1,171.25,99.7,882.0,138.5,9585.0,1.047,3.854,40.495,9577.0,124.38,281.0,120.58,754.9,2570.0,291.0,4451.0,716.0,349.0,79.18,30.65,165.44,125.0,31.545,34.64,365.0,219.4,185950.0,0.06799,1425.0
2017-02-21,22.805,170.9,97.5,898.9,138.35,9677.0,1.0408,3.7995,39.815,9540.0,124.97,278.55,119.35,779.0,2567.0,290.0,4451.0,704.5,354.0,79.98,30.81,167.0,126.9,31.415,34.995,366.15,219.5,186850.0,0.06792,1395.0
2017-02-22,22.69,168.25,96.21,875.5,136.68,9600.0,1.0168,3.79,39.4,9194.0,126.2,279.0,118.8,778.9,2578.0,290.2,4452.0,709.5,347.0,79.0,30.71,165.9,127.99,30.53,34.27,364.5,221.8,186100.0,0.06742,1399.0
2017-02-24,22.035,167.0,94.75,849.7,136.75,9498.0,0.981,3.8,38.55,8825.0,126.2,277.05,116.37,783.0,2500.0,291.6,4452.0,731.0,343.0,80.0,29.5,165.51,125.87,30.64,33.555,360.0,223.9,187000.0,0.06715,1368.5
2017-02-27,21.99,165.05,93.45,840.9,135.07,9341.0,0.917,3.6695,37.65,9190.0,123.0,274.35,113.95,757.5,2481.0,291.6,4455.0,708.0,331.05,78.95,28.91,160.95,121.25,29.715,32.205,351.9,218.9,185750.0,0.06675,1354.0
2017-02-28,22.62,165.2,92.06,827.3,134.0,9311.0,0.9379,4.0255,36.98,9133.0,123.5,275.5,112.65,754.0,2400.0,290.0,4450.0,691.0,331.1,78.06,28.69,156.0,118.81,29.395,31.81,340.95,212.0,184950.0,0.06608,1330.0
2017-03-01,22.7,177.35,94.47,859.6,133.85,9371.0,0.952,3.824,37.675,9150.0,128.25,273.3,113.64,751.7,2442.0,291.2,4467.0,679.0,341.8,78.71,30.89,160.0,122.92,29.875,32.3,355.95,213.9,180600.0,0.06725,1334.0
2017-03-02,21.96,174.0,94.0,834.6,131.3,9306.0,0.936,3.64,37.29,9250.0,124.47,275.0,111.0,739.8,2461.0,290.0,4459.0,675.5,336.6,79.05,30.62,163.4,125.29,29.66,32.5,365.0,220.6,179800.0,0.066,1358.5
2017-03-03,21.795,168.85,95.85,825.0,134.8,9336.0,1.003,3.71,37.505,9175.0,118.26,274.55,111.5,746.3,2421.0,290.0,4455.0,661.0,336.5,79.13,29.99,164.4,122.43,29.61,32.49,364.0,221.5,175750.0,0.066,1370.0
2017-03-06,22.5,167.1,94.39,823.1,134.6,9324.0,0.9732,3.6525,36.78,9250.0,113.51,273.0,110.0,755.0,2444.0,290.8,4459.0,652.0,332.0,79.35,29.75,162.0,120.57,29.64,32.02,370.0,222.1,172450.0,0.066,1359.0
2017-03-07,22.38,161.15,91.9,798.3,132.89,9061.0,0.941,3.612,34.78,9233.0,116.45,270.0,108.52,746.3,2460.0,291.3,4470.0,643.0,329.1,76.5,28.65,160.98,119.26,29.2,31.125,354.95,213.6,174450.0,0.066,1364.0
2017-03-09,21.21,152.65,88.99,809.1,129.0,8807.0,0.9055,3.535,34.17,9061.0,113.5,257.0,108.36,715.2,2384.0,290.0,4439.0,661.0,318.85,75.5,27.31,156.2,118.46,29.195,32.15,342.7,205.1,182000.0,0.0646,1359.5
2017-03-10,20.965,149.2,86.0,810.2,128.78,8855.0,0.9335,3.6,33.0,9155.0,113.0,255.2,108.04,707.3,2299.0,290.0,4450.0,661.5,315.0,74.9,27.6,157.5,117.6,28.2,31.9,341.1,203.5,176700.0,0.06505,1360.0
2017-03-13,21.76,157.4,87.99,811.3,129.93,8965.0,0.9321,3.713,34.0,9235.0,114.02,271.8,108.02,721.8,2304.0,298.0,4450.0,662.5,318.25,76.41,28.54,158.92,117.8,28.35,31.755,363.4,208.2,177400.0,0.06526,1366.5
2017-03-14,22.275,154.6,87.85,822.8,128.8,9097.0,0.94,3.8565,35.15,9270.0,113.2,269.0,110.61,717.4,2392.0,299.4,4455.0,675.0,315.4,77.06,28.59,157.42,117.51,28.655,32.2,365.4,205.9,179500.0,0.06506,1357.0
2017-03-15,21.545,153.1,87.01,813.0,127.6,9057.0,0.94,3.9155,35.185,9346.0,110.15,260.1,110.43,723.2,2338.0,299.4,4476.0,687.0,314.7,76.64,28.21,156.2,117.5,28.435,31.99,356.0,202.4,181250.0,0.06514,1341.0
2017-03-16,22.205,159.4,91.5,833.5,128.05,9054.0,0.9525,3.933,36.35,9700.0,112.81,269.6,111.49,722.1,2370.0,293.2,4400.0,720.0,313.95,76.2,29.1,158.35,121.5,28.65,31.805,371.0,205.1,179500.0,0.0655,1375.0
2017-03-17,22.315,161.55,94.5,833.5,128.94,9169.0,0.958,3.9925,37.01,9700.0,114.45,268.15,114.16,740.0,2391.0,290.6,4447.0,720.0,314.45,75.0,30.24,161.15,122.73,28.935,32.905,368.7,214.3,183650.0,0.06625,1354.0
2017-03-20,21.745,159.3,93.82,815.4,128.79,9011.0,0.9732,4.06,37.8,9780.0,117.16,275.35,114.1,738.1,2359.0,288.0,4410.0,714.0,311.15,78.25,29.8,163.8,125.45,29.47,33.325,364.45,211.4,189000.0,0.0672,1347.0
2017-03-21,22.0,159.0,94.5,834.2,129.3,9109.0,0.9501,4.015,37.5,9730.0,114.38,283.75,114.35,742.5,2389.0,286.0,4374.0,723.0,316.0,78.0,29.35,162.98,125.33,29.655,33.51,364.7,210.7,195500.0,0.0668,1311.0
2017-03-22,21.85,164.25,92.85,836.3,131.65,9180.0,0.957,4.069,37.5,9440.0,113.49,287.5,112.91,747.0,2405.0,286.8,4369.0,750.0,320.35,77.9,28.88,162.92,124.73,30.075,33.99,365.5,206.0,211100.0,0.06697,1291.0
2017-03-23,21.97,165.45,96.21,824.5,130.99,9182.0,0.9426,4.139,37.375,9370.0,112.01,290.0,110.5,738.6,2404.0,283.3,4333.0,739.0,317.95,77.85,28.79,164.15,126.0,29.55,33.365,359.95,205.0,207000.0,0.06678,1288.0
2017-03-24,22.3,167.6,96.0,825.0,130.05,9165.0,0.945,4.133,37.605,9350.0,114.32,288.85,111.98,736.0,2383.0,282.7,4448.0,738.5,315.65,77.5,28.99,164.52,124.59,29.425,33.15,349.0,205.7,199150.0,0.0664,1280.0
2017-03-27,22.02,165.0,94.69,821.3,128.8,8891.0,0.9095,4.1,37.35,9351.0,112.4,283.0,111.66,727.7,2328.0,282.2,4440.0,742.5,309.8,76.6,27.65,162.69,123.0,29.0,32.66,347.35,205.9,187750.0,0.0655,1261.0
2017-03-28,22.8,165.65,94.48,830.0,129.2,9011.0,0.9183,4.105,37.95,9600.0,114.62,284.5,112.26,740.6,2347.0,278.6,4437.0,747.0,314.6,76.58,28.25,163.66,123.3,29.5,33.395,351.9,210.3,183750.0,0.06552,1275.0
2017-03-29,22.7,166.25,92.0,830.5,128.81,8985.0,0.9478,4.1065,37.375,9327.0,113.41,285.05,113.2,729.2,2424.0,278.7,4449.0,695.0,322.2,75.95,28.7,163.22,123.05,29.53,32.785,354.0,208.3,174800.0,0.06619,1262.0
2017-03-30,22.625,168.8,93.55,815.1,128.49,8989.0,0.946,4.139,36.9,9580.0,114.1,280.25,113.2,714.1,2409.0,288.8,4443.0,704.0,328.7,76.72,29.65,163.5,122.88,29.37,32.625,359.9,206.5,176500.0,0.0668,1247.5
2017-03-31,22.23,168.0,91.01,809.9,127.9,8929.0,0.9329,4.0125,36.635,9261.0,111.51,272.6,113.11,704.9,2366.0,296.6,4450.0,698.5,323.5,76.95,29.89,159.8,120.8,29.45,32.19,347.65,204.2,173200.0,0.06625,1245.5
2017-04-03,23.0,168.3,91.9,839.0,127.21,8974.0,0.9505,4.0995,37.09,9313.0,114.6,273.55,112.62,701.5,2381.0,287.7,4439.0,709.5,328.4,76.99,29.2,161.8,120.74,29.18,32.005,351.0,205.4,173300.0,0.06686,1242.0
2017-04-04,22.9,168.7,92.0,827.0,128.81,9000.0,0.9461,4.115,36.63,9261.0,114.34,279.1,112.6,723.0,2369.0,284.6,4434.0,716.0,331.7,76.82,29.58,163.5,123.42,29.535,32.31,352.35,203.2,177900.0,0.0671,1239.0
2017-04-05,22.75,174.95,92.14,860.0,130.69,9186.0,0.9699,4.163,37.2,9470.0,116.15,278.95,112.36,733.3,2398.0,283.0,4425.0,713.0,338.2,78.2,29.93,168.1,124.71,29.7,32.615,369.85,208.7,182000.0,0.0669,1298.0
2017-04-06,22.82,177.5,91.55,843.0,130.5,9133.0,0.972,4.1835,36.9,9550.0,114.99,284.55,110.81,736.5,2410.0,283.0,4409.0,726.0,337.95,77.78,29.78,167.49,125.0,30.0,32.855,369.45,218.4,176000.0,0.06615,1289.0
2017-04-07,22.35,171.9,88.57,840.0,128.72,9025.0,0.9416,4.107,35.655,9430.0,111.75,281.25,110.85,736.7,2425.0,277.8,4409.0,745.0,335.95,77.22,29.4,161.49,122.59,29.66,33.05,357.7,214.0,174000.0,0.06559,1260.0
2017-04-10,21.48,163.55,85.87,815.0,126.16,8956.0,0.88,3.905,35.31,9360.0,107.55,273.5,107.2,712.7,2370.0,279.0,4396.0,743.0,327.2,76.33,28.4,155.2,117.35,28.5,32.125,343.3,210.0,171500.0,0.06473,1249.5
2017-04-11,21.65,166.35,90.09,812.0,126.0,8964.0,0.878,4.092,36.795,9265.0,107.55,275.6,108.0,710.1,2399.0,284.0,4404.0,767.5,330.5,75.9,28.57,156.0,117.48,28.235,31.4,342.15,210.5,172700.0,0.0649,1251.0
2017-04-12,21.49,164.2,89.7,799.0,125.05,8924.0,0.854,4.065,35.74,9100.0,104.9,275.0,106.05,702.7,2336.0,284.0,4402.0,758.0,325.1,75.88,27.97,150.28,113.29,27.32,30.18,334.95,209.1,171500.0,0.0641,1284.0
2017-04-13,21.25,166.3,88.85,795.9,124.54,8775.0,0.8676,4.045,36.315,9160.0,105.9,274.5,105.5,699.9,2324.0,279.4,4400.0,770.0,321.9,74.23,28.01,152.0,113.28,27.365,30.9,330.0,209.6,173500.0,0.064,1289.0
2017-04-14,20.76,161.75,87.7,781.4,122.85,8710.0,0.8475,3.951,35.7,8985.0,104.35,270.8,104.21,685.0,2291.0,279.0,4399.0,798.5,315.75,73.0,27.54,149.24,111.04,26.785,29.9,325.0,208.3,171150.0,0.06409,1268.5
2017-04-17,21.36,163.8,89.8,793.8,123.7,8841.0,0.863,3.985,36.335,9135.0,107.67,272.25,105.4,679.0,2318.0,279.6,4400.0,800.0,323.25,74.99,27.79,153.99,115.51,27.21,30.18,329.0,209.2,172900.0,0.0642,1367.5
2017-04-18,21.16,163.05,88.0,777.5,122.22,8556.0,0.8671,3.9,34.76,9113.0,105.5,269.1,101.62,684.4,2279.0,279.0,4390.0,767.0,318.4,74.3,26.91,153.4,113.7,26.965,29.565,323.25,208.0,174300.0,0.064,1336.5
2017-04-19,21.02,162.05,88.32,765.4,121.55,8553.0,0.8654,3.916,34.225,9000.0,106.5,268.1,100.7,678.8,2276.0,282.7,4400.0,758.0,315.05,73.26,26.5,153.6,112.9,26.54,29.415,326.65,207.8,174400.0,0.064,1329.5
2017-04-20,21.18,163.5,89.25,769.8,121.99,8620.0,0.87,3.878,34.05,9110.0,109.2,265.9,101.52,685.1,2261.0,285.2,4398.0,753.0,316.6,72.81,26.62,158.21,117.4,26.49,28.995,324.45,207.8,181050.0,0.0644,1328.0
2017-04-21,20.955,167.35,93.2,774.0,123.0,8538.0,0.8725,3.9695,34.155,9070.0,111.4,266.55,101.35,683.7,2306.0,286.4,4400.0,740.0,317.4,73.22,27.21,159.59,120.08,26.675,29.495,326.85,207.7,191500.0,0.065,1310.0
2017-04-24,21.635,171.85,93.09,783.4,128.0,8685.0,0.907,3.976,34.97,9008.0,112.36,274.35,103.22,689.6,2317.0,287.4,4405.0,723.0,320.3,74.43,27.7,162.5,123.49,27.135,29.5,331.6,208.0,195500.0,0.06515,1317.0
2017-04-25,21.995,176.45,95.21,795.0,130.2,8873.0,0.9041,3.997,34.665,8825.0,114.62,277.3,105.8,696.8,2376.0,287.0,4405.0,725.0,320.15,75.5,28.51,162.55,123.88,27.64,30.5,335.1,208.5,196300.0,0.06612,1338.0
2017-04-26,22.22,179.95,95.64,785.4,133.43,8890.0,0.912,4.0305,34.85,8823.0,115.0,277.6,107.53,709.5,2434.0,285.4,4398.0,749.5,326.05,76.95,29.48,165.05,125.6,28.56,31.38,339.8,212.0,201000.0,0.06843,1404.0
2017-04-27,21.705,175.85,96.75,778.0,133.41,8750.0,0.9008,4.0125,34.105,8825.0,115.79,274.4,108.38,697.1,2423.0,287.7,4400.0,751.0,318.35,74.44,29.3,164.69,124.71,28.13,31.3,361.2,237.0,191500.0,0.06671,1520.0
2017-04-28,21.35,175.75,98.11,776.0,136.75,8747.0,0.895,4.05,33.905,8776.0,115.05,273.85,107.75,695.4,2415.0,288.2,4405.0,754.0,317.25,74.5,29.38,165.2,125.82,27.91,30.505,377.0,238.1,192700.0,0.06671,1534.5
2017-05-02,22.29,180.0,98.13,779.0,136.52,8809.0,0.8972,4.154,35.85,8821.0,117.3,276.0,109.0,695.7,2399.0,287.5,4398.0,740.0,316.0,75.01,28.64,166.64,128.58,28.105,30.58,371.35,239.6,190000.0,0.06737,1549.0
2017-05-03,14.06,181.25,95.47,777.0,135.81,8688.0,0.879,4.071,35.6,8685.0,118.2,247.3,106.59,687.4,2398.0,284.4,4395.0,730.5,311.65,74.3,28.03,164.71,127.25,28.505,30.975,361.0,236.7,194500.0,0.0675,1528.0
2017-05-04,14.49,183.15,94.7,780.6,134.93,8701.0,0.8734,4.05,35.985,8841.0,114.74,246.5,107.51,693.0,2431.0,288.2,4395.0,728.5,310.0,75.0,27.94,165.5,126.7,28.615,31.855,368.25,245.0,195300.0,0.0671,1581.0
2017-05-05,14.495,187.6,93.41,775.3,134.41,8765.0,0.891,3.98,35.8,8900.0,116.3,256.0,106.99,696.0,2443.0,297.9,4399.0,744.0,312.45,75.16,27.94,165.8,128.2,28.46,31.595,368.3,249.9,190500.0,0.06573,1570.0
2017-05-10,15.75,189.8,94.46,779.6,134.19,8658.0,0.8972,4.116,35.19,9140.0,116.73,256.0,108.71,692.0,2479.0,287.9,4484.0,747.5,315.05,75.22,27.95,170.8,130.0,29.2,31.4,373.5,251.5,188000.0,0.0669,1590.0
2017-05-11,13.76,187.5,94.47,765.9,131.1,8500.0,0.9216,4.065,33.87,9010.0,115.45,253.1,105.39,682.9,2394.0,286.0,4468.0,755.5,312.35,75.01,27.36,169.97,127.85,28.7,31.185,372.35,262.0,197250.0,0.06589,1562.5
2017-05-12,13.33,184.15,93.09,748.5,132.5,8405.0,0.8848,4.1,34.205,8985.0,115.35,250.9,103.8,677.0,2384.0,295.5,4479.0,758.0,307.5,74.98,27.65,167.7,127.3,28.5,31.3,375.5,269.3,189150.0,0.06567,1592.0
2017-05-15,13.065,181.9,92.0,736.5,131.5,8530.0,0.8777,4.024,33.165,9180.0,108.9,246.5,105.3,684.0,2365.0,295.5,4460.0,750.5,314.15,75.1,27.56,171.35,131.2,28.22,30.505,386.5,268.8,187500.0,0.0666,1619.0
2017-05-16,12.87,184.4,89.5,743.0,131.13,8402.0,0.8648,3.96,32.5,9238.0,105.34,241.45,110.29,678.1,2391.0,295.5,4450.0,755.0,312.9,74.05,27.5,170.66,131.33,28.075,29.995,384.0,268.6,178100.0,0.067,1611.0
2017-05-17,13.09,186.0,90.49,745.2,132.07,8372.0,0.8519,3.876,31.77,9440.0,107.05,243.7,110.62,685.2,2376.0,290.9,4461.0,775.0,311.55,73.92,27.93,169.24,131.35,28.25,29.68,393.5,269.3,170250.0,0.0666,1608.0
2017-05-18,13.01,189.3,89.9,734.4,126.9,8420.0,0.8215,3.836,32.17,9255.0,105.75,244.25,108.7,677.7,2400.0,282.5,4500.0,786.5,305.0,73.58,27.08,166.5,128.93,27.84,29.88,392.8,272.8,168500.0,0.06554,1565.0
2017-05-19,13.2,189.1,90.06,735.6,124.19,8305.0,0.815,3.9,32.1,9190.0,102.5,242.4,109.0,684.4,2347.0,287.0,4478.0,778.0,306.1,73.21,27.11,168.87,131.1,27.25,29.68,392.25,271.7,169700.0,0.06639,1614.5
2017-05-22,13.25,190.3,89.19,725.6,122.52,8275.0,0.79,3.842,31.005,9413.0,101.45,243.6,107.29,680.0,2317.0,282.4,4469.0,780.0,307.3,72.75,26.99,168.03,131.98,26.9,29.235,389.35,266.0,170850.0,0.06565,1608.0
2017-05-23,13.595,195.0,91.21,746.2,123.23,8359.0,0.8148,3.9515,32.11,9280.0,103.43,246.4,107.64,681.0,2332.0,284.5,4447.0,753.5,312.4,72.73,27.3,166.31,132.04,27.81,29.73,392.0,270.4,167600.0,0.06721,1611.5
2017-05-24,12.2,193.8,92.12,762.0,122.0,8399.0,0.828,4.02,31.99,9205.0,102.5,243.05,108.3,687.0,2300.0,292.0,4416.0,754.5,307.0,72.31,27.25,165.7,133.0,27.695,29.115,400.0,269.9,164000.0,0.06702,1611.0
2017-05-25,12.005,195.15,89.69,760.0,121.61,8227.0,0.8381,4.06,32.3,9359.0,99.8,242.0,107.14,680.1,2323.0,293.0,4445.0,748.0,306.4,72.17,27.2,164.05,130.7,29.36,29.515,389.5,277.6,170350.0,0.06694,1584.0
2017-05-26,12.295,190.1,89.77,749.0,122.2,8200.0,0.83,4.1,31.37,9450.0,97.58,243.05,108.5,658.2,2355.0,308.2,4437.0,751.0,304.0,72.3,27.29,160.7,130.2,29.705,29.67,388.0,279.8,160100.0,0.06637,1568.0
2017-05-29,11.94,189.5,90.3,752.7,123.11,8143.0,0.821,3.966,31.0,9300.0,100.7,243.0,110.82,650.0,2328.0,306.5,4440.0,761.5,307.25,72.49,27.25,163.9,130.5,30.99,30.04,388.8,286.0,160150.0,0.066,1573.5
2017-05-30,12.425,191.05,89.29,757.0,122.1,8050.0,0.825,4.0,31.54,9240.0,100.38,246.05,108.56,650.6,2316.0,303.9,4445.0,731.0,305.0,71.86,27.21,161.64,129.49,31.18,29.7,387.0,293.1,158450.0,0.06594,1552.0
2017-05-31,12.455,188.6,88.35,738.5,120.28,7902.0,0.78,3.989,31.095,9197.0,101.0,236.5,115.5,641.0,2307.0,302.0,4427.0,741.5,301.55,71.5,27.16,155.93,124.69,30.28,28.225,384.5,298.9,158700.0,0.06615,1505.0
2017-06-01,12.45,188.2,87.81,732.0,118.0,7791.0,0.83,4.01,30.6,9070.0,100.8,241.05,109.1,624.7,2298.0,308.2,4425.0,718.0,301.45,71.12,27.14,153.0,125.34,27.15,27.68,378.45,279.0,160400.0,0.06473,1520.5
2017-06-02,13.505,185.8,88.32,726.4,119.69,7829.0,0.83,3.945,30.9,8875.0,101.9,248.8,108.6,615.0,2269.0,300.5,4423.0,728.5,301.0,70.9,27.05,157.14,126.95,26.62,27.945,380.3,280.4,160000.0,0.0652,1478.0
2017-06-05,14.16,189.05,87.85,722.1,119.0,7887.0,0.82,3.9,29.81,8989.0,103.14,248.7,107.55,609.0,2267.0,307.0,4440.0,719.5,305.0,71.14,27.36,154.7,124.46,26.985,27.795,376.3,279.5,160000.0,0.06505,1525.0
2017-06-06,13.105,190.0,87.64,712.0,119.05,7898.0,0.8309,3.94,29.475,9053.0,101.95,248.05,108.09,618.0,2264.0,308.0,4450.0,743.5,302.55,69.7,27.42,152.8,122.98,26.815,28.0,363.4,273.7,156000.0,0.06435,1524.5
2017-06-07,12.73,189.0,86.36,723.1,118.92,7865.0,0.82,3.861,29.6,9204.0,103.89,250.0,109.72,615.0,2275.0,302.1,4466.0,739.0,308.0,69.78,27.79,152.82,123.78,26.36,27.245,358.0,269.6,159650.0,0.06411,1526.0
2017-06-08,12.7,192.1,86.24,734.0,119.3,8013.0,0.7909,3.9365,29.4,9270.0,104.0,249.0,108.99,624.6,2260.0,305.0,4443.0,728.5,307.5,69.87,27.33,151.93,122.4,26.195,27.55,359.9,267.0,161000.0,0.0645,1521.5
2017-06-09,12.85,192.85,85.81,732.3,120.5,8100.0,0.7939,3.9875,29.765,9435.0,106.15,252.25,109.19,634.3,2260.0,304.1,4445.0,717.0,306.0,70.9,27.15,150.13,122.25,26.23,27.41,360.0,265.0,159800.0,0.06525,1541.5
2017-06-13,12.725,189.0,83.9,722.6,118.15,8058.0,0.808,4.075,29.795,9589.0,107.09,249.65,104.89,616.1,2200.0,302.8,4428.0,697.5,312.15,70.4,27.16,146.0,116.55,25.795,26.905,360.3,266.3,158000.0,0.0645,1480.0
2017-06-14,12.62,190.0,81.0,689.5,115.35,8113.0,0.798,3.8,29.4,9588.0,107.5,245.0,104.81,622.2,2169.0,305.1,4460.0,703.0,304.3,70.3,26.88,143.0,114.3,25.2,26.71,365.65,262.1,159450.0,0.064,1482.5
